CorelogicDataId,Usage
507167261,2
507167264,2
507167272,2
507167317,2
507167706,2
507167743,2
507167941,2
507168131,2
507168143,2
507168164,2
507168166,2
507168199,2
507168204,2
507168228,2
507168260,2
507168317,2
507168329,2
507168377,2
507168431,2
507168481,2
507168496,2
507168705,2
507168756,2
507168814,2
507168940,2
507168993,2
507169013,2
507169081,2
507169106,2
507169143,2
507169146,2
507169254,2
507169329,2
507169463,2
507169482,2
507169560,2
507169575,2
507171533,2
507171541,2
507171735,2
507171769,2
507171824,2
507171856,2
507171876,2
507171911,2
507171967,2
507172176,2
507172218,2
507172307,2
507172374,2
507172416,2
507172487,2
507172523,2
507172533,2
507172649,2
507172687,2
507172690,2
507172711,2
507172791,2
507172870,2
507172932,2
507172986,2
507173007,2
507173038,2
507173042,2
507173082,2
507173215,2
507173224,2
507173267,2
507173355,2
507173371,2
507173398,2
507173415,2
507173466,2
507181730,2
507181814,2
507225246,4
507230248,2
507233383,2
507246136,2
507248724,2
507249963,2
507279883,2
507279898,2
507279926,2
507280034,2
507280041,2
507280397,2
507280444,2
507280533,2
507280541,2
507280562,2
507280584,2
507280672,2
507280738,2
507280742,2
507280893,2
507280898,2
507280930,2
507280976,2
507281056,2
507281078,2
507281089,2
507281111,2
507281186,2
507281216,2
507281281,2
507281406,2
507281454,2
507281513,2
507281590,2
507281597,2
507281618,2
507281638,2
507281684,2
507281732,2
507281753,2
507281787,2
507281863,2
507281945,2
507281947,2
507281949,2
507282020,2
507282030,2
507282130,2
507282216,2
507282243,2
507282269,2
507282329,2
507282449,2
507282454,2
507282716,2
507282932,2
507282977,2
507283107,2
507283126,2
507283187,2
507283439,2
507283658,2
507283698,2
507283917,2
507283990,2
507284030,2
507284059,2
507284076,2
507284180,2
507284298,2
507284491,2
507284590,2
507284719,2
507284752,2
507284759,2
507284838,2
507284866,2
507284889,2
507284918,2
507284920,2
507285319,4
507285465,2
507285504,2
507285704,2
507285716,2
507285815,2
507285859,2
507285893,2
507285905,2
507285936,2
507285956,2
507285985,2
507286005,2
507286018,2
507286078,2
507286095,2
507286293,2
507286342,2
507286363,2
507286370,2
507286377,2
507286397,2
507286403,2
507286419,2
507286420,2
507286452,2
507286467,2
507286468,2
507286553,2
507286559,2
507286632,2
507286673,2
507286839,2
507286848,2
507286909,2
507286925,2
507287084,2
507287190,2
507287210,2
507287224,2
507287263,2
507287302,2
507287373,2
507287446,2
507287467,2
507287506,2
507287517,2
507287572,2
507287663,2
507287669,2
507287782,2
507287853,2
507287963,2
507288109,2
507288153,2
507288405,2
507288429,2
507288492,2
507288544,2
507288571,2
507288600,2
507288649,2
507288701,2
507288759,2
507288887,2
507288919,2
507288922,2
507288999,2
507289009,2
507289018,2
507289203,2
507289378,2
507289408,2
507289430,2
507289433,2
507289517,2
507289579,2
507289615,2
507289669,2
507289700,2
507289705,2
507289827,2
507289992,2
507290093,2
507290191,2
507290298,2
507290300,2
507290598,2
507290623,2
507290633,2
507290822,2
507290847,2
507290868,2
507290975,2
507291036,2
507291119,2
507291293,2
507291334,2
507291475,2
507291520,2
507291534,2
507291615,2
507291649,2
507291657,2
507291688,2
507291994,2
507292170,2
507292216,2
507292295,2
507292311,2
507292590,2
507292591,2
507292609,2
507292804,2
507292887,2
507292899,2
507292906,2
507292950,2
507293002,2
507293097,2
507293306,2
507293308,2
507293318,2
507293410,2
507293423,2
507293459,2
507293541,3
507293580,2
507293653,2
507293709,2
507293733,2
507293744,2
507293755,2
507293759,2
507293769,2
507293811,2
507293830,2
507293845,2
507293904,2
507293956,2
507293980,2
507294012,2
507294050,2
507294129,2
507294292,2
507294301,2
507294332,2
507294372,2
507294380,2
507294391,2
507294448,2
507294685,2
507294688,2
507294777,2
507294781,2
507294790,2
507294804,2
507294971,2
507294987,2
507295066,2
507295118,2
507295169,2
507295199,2
507295257,2
507295514,2
507295527,2
507295760,2
507295778,2
507295808,2
507295954,2
507296024,2
507296050,2
507296100,2
507296124,2
507296299,2
507296399,2
507296407,2
507296409,2
507296423,2
507296452,2
507296484,2
507296515,2
507296530,4
507296542,2
507296550,2
507296652,2
507296676,2
507296739,2
507296770,2
507296798,2
507296860,2
507296875,2
507297115,2
507297186,2
507297259,2
507297278,2
507297317,2
507297351,2
507297407,2
507297424,2
507297460,2
507297512,2
507297536,2
507297576,2
507297587,2
507297619,2
507297646,2
507297695,2
507297802,2
507297811,2
507297891,2
507298178,2
507298217,2
507298252,2
507298296,2
507298339,2
507298367,2
507298372,2
507298547,2
507298600,2
507298606,2
507298690,2
507298748,2
507298773,2
507298844,2
507298863,2
507299051,2
507299053,2
507299064,2
507299065,2
507299070,2
507299114,2
507299150,2
507299157,2
507299196,2
507299206,2
507299316,2
507299385,2
507299410,2
507299745,2
507299810,2
507299863,2
507299870,2
507299993,2
507300236,2
507300382,2
507300480,2
507300636,2
507300717,2
507300721,2
507300891,2
507300899,2
507301149,2
507301158,2
507301229,2
507301298,2
507301401,2
507301439,2
507301540,2
507301608,2
507301648,2
507301695,2
507301761,2
507301846,2
507301885,2
507301959,2
507302015,2
507302042,2
507302083,2
507302146,2
507302170,2
507302206,2
507302330,2
507302346,2
507302371,2
507302626,2
507302743,2
507302768,2
507302871,2
507302936,2
507302958,2
507303019,2
507303029,2
507303090,2
507303143,2
507303151,2
507303278,2
507303360,2
507303448,2
507303548,2
507303610,2
507303646,2
507303671,2
507303703,2
507303889,2
507303909,2
507303940,2
507303978,2
507304033,2
507304096,2
507304236,2
507304254,2
507304295,2
507304517,2
507304644,2
507304667,2
507304709,2
507304711,2
507304940,2
507304982,2
507305049,2
507305053,2
507305059,2
507305062,2
507305303,2
507305311,2
507305321,2
507305327,2
507305374,2
507305445,2
507305476,2
507305486,2
507305489,2
507305581,2
507305711,2
507305751,2
507305776,2
507305848,2
507305874,2
507305877,2
507305882,2
507305914,2
507305944,2
507306080,2
507306133,2
507306159,2
507306232,2
507306301,2
507306345,2
507306356,2
507306432,2
507306478,2
507306496,2
507306538,2
507306716,2
507306746,2
507306808,2
507306867,2
507307036,2
507307178,2
507307218,2
507307329,2
507307339,2
507307354,2
507307510,2
507307630,2
507307681,2
507307683,2
507307695,2
507307696,2
507307798,2
507307819,2
507308027,2
507308234,2
507308341,2
507308350,2
507308379,2
507308541,2
507308566,2
507308623,2
507308878,2
507308974,2
507308995,2
507309004,2
507309213,2
507309216,2
507309264,2
507309332,2
507309371,2
507309417,2
507309439,2
507309562,2
507309631,2
507309680,2
507309733,2
507309762,2
507309776,2
507310025,2
507310027,2
507310076,2
507310146,2
507310194,2
507310332,2
507310339,2
507310348,2
507310383,2
507310414,2
507310487,4
507310545,2
507310598,2
507310615,2
507310656,2
507310737,2
507310762,2
507310764,2
507310773,2
507310774,2
507310784,2
507310814,2
507310927,2
507310966,2
507310976,2
507311015,2
507311073,2
507311213,2
507311300,2
507311310,2
507311346,2
507311497,2
507311560,2
507311619,2
507311633,2
507311690,2
507311790,2
507311852,2
507311881,2
507311978,2
507311983,2
507312050,2
507312237,2
507312314,2
507312336,2
507312438,2
507312460,2
507312503,2
507312510,2
507312562,2
507312604,2
507312614,2
507312737,4
507312815,2
507312816,2
507312834,2
507312864,2
507312892,2
507312909,2
507313129,2
507313280,2
507313485,2
507313533,2
507313574,2
507313577,2
507313641,2
507313741,2
507313744,2
507313779,2
507313796,2
507313819,2
507313896,2
507314137,2
507314278,2
507314397,2
507314579,2
507314655,2
507314665,2
507314714,2
507314721,2
507314744,2
507314758,2
507314769,2
507314796,2
507314800,2
507314947,2
507315018,2
507315036,2
507315055,2
507315243,2
507315306,2
507315474,2
507315475,2
507315502,2
507315539,2
507315587,2
507315592,2
507315640,2
507315693,2
507315721,2
507315759,2
507315787,2
507316021,2
507316072,2
507316073,2
507316194,2
507316236,2
507316435,2
507316464,2
507316506,2
507316651,2
507316710,2
507316760,2
507316872,2
507316990,2
507317051,2
507317078,2
507317103,2
507317135,3
507317178,2
507317199,2
507317288,2
507317524,2
507317530,2
507317575,2
507317582,2
507317615,2
507317695,2
507317696,2
507317725,2
507317789,2
507318000,2
507318112,2
507318148,2
507318226,2
507318297,2
507318333,2
507318455,2
507318490,2
507318597,2
507318678,2
507318860,2
507319077,2
507319170,2
507319177,2
507319346,2
507319396,3
507319516,2
507319566,2
507319626,2
507319741,2
507319745,2
507319756,2
507319818,2
507319832,2
507319982,2
507320022,2
507320043,2
507320224,2
507320319,2
507320353,2
507320436,2
507320473,2
507320582,2
507320591,2
507320652,2
507320751,2
507320864,2
507320865,2
507320894,2
507320905,2
507320959,2
507320964,2
507321125,2
507321148,2
507321248,2
507321387,2
507321464,2
507321478,2
507321526,2
507321538,2
507321648,2
507321664,2
507321873,2
507321956,2
507322020,2
507322119,2
507322131,2
507322291,2
507322424,2
507322484,2
507322532,2
507322678,2
507322749,2
507322974,2
507323044,2
507323096,2
507323136,2
507323154,2
507323245,2
507323291,2
507323384,2
507323576,2
507323659,2
507323738,2
507324009,2
507324103,2
507324124,2
507324166,2
507324235,2
507324339,2
507324370,2
507324471,2
507324571,2
507324627,2
507324651,2
507324723,2
507324739,2
507324839,2
507324852,2
507324900,2
507325004,2
507325219,2
507325339,2
507325344,2
507325352,2
507325442,2
507325481,2
507325498,2
507325502,2
507325581,2
507325630,2
507325639,2
507325678,2
507325685,2
507325769,2
507325811,2
507325886,2
507326256,2
507326431,2
507326493,2
507326536,2
507326657,2
507326770,2
507326790,2
507326814,2
507326848,2
507326885,2
507327101,2
507327108,2
507327132,2
507327139,2
507327157,2
507327293,2
507327329,2
507327331,2
507327353,2
507327487,2
507327562,2
507327602,2
507327843,2
507327962,2
507328024,2
507328043,2
507328073,2
507328309,2
507328550,2
507328702,2
507328749,2
507328782,2
507328902,2
507328919,2
507328939,2
507329366,2
507329401,2
507329417,2
507329661,2
507329693,2
507329755,2
507329802,2
507329837,2
507329874,2
507329885,2
507329931,2
507330011,2
507330095,2
507330113,2
507330177,2
507330282,2
507330507,2
507330538,2
507330571,5
507330631,2
507330655,2
507330678,2
507330928,2
507330936,2
507331011,2
507331171,2
507331219,2
507331233,2
507331473,2
507331479,2
507331492,2
507331786,2
507331808,2
507331944,2
507332005,2
507332012,2
507332039,2
507332112,2
507332141,2
507332151,2
507332207,2
507332332,2
507332397,2
507332402,2
507332430,2
507332568,2
507332572,2
507332647,2
507332664,4
507332722,2
507332778,2
507332873,2
507332926,2
507332938,2
507333090,2
507333109,2
507333154,2
507333221,2
507333247,2
507333294,2
507333343,2
507333415,2
507333440,2
507333486,2
507333492,2
507333511,2
507333538,2
507333551,2
507333696,2
507333823,2
507333828,2
507333877,2
507333913,2
507333958,2
507334092,2
507334138,2
507334391,2
507334397,2
507334469,2
507334537,3
507334561,2
507334669,2
507334753,2
507334863,2
507335019,2
507335065,2
507335071,2
507335097,2
507335310,2
507335359,2
507335377,2
507335421,2
507335462,2
507335504,2
507335507,2
507335699,2
507335708,2
507335747,2
507335889,2
507335938,2
507336017,2
507336054,2
507336110,2
507336181,2
507336325,2
507336394,2
507336423,2
507336442,2
507336514,2
507336599,2
507336631,2
507336779,2
507336825,2
507336831,2
507336867,2
507336997,2
507337012,2
507337065,2
507337097,2
507337119,2
507337225,2
507337283,2
507337352,2
507337364,2
507337719,2
507337770,2
507337873,2
507338024,2
507338054,2
507338073,2
507338178,2
507338216,2
507338222,2
507338335,2
507338462,2
507338477,2
507338483,2
507338523,2
507338689,2
507338691,2
507338739,2
507338821,2
507338835,2
507338882,2
507338891,2
507338986,2
507339008,2
507339039,2
507339069,2
507339096,2
507339246,2
507339257,2
507339309,2
507339370,2
507339431,2
507339522,2
507339575,2
507339617,2
507339768,2
507339813,2
507339845,2
507339894,2
507339925,2
507340010,2
507340019,2
507340056,2
507340068,2
507340076,3
507340217,2
507340262,2
507340321,2
507340371,2
507340497,2
507340534,2
507340562,2
507340706,2
507340839,2
507340879,2
507340901,2
507340910,2
507340930,2
507340967,2
507341024,2
507341124,2
507341135,2
507341149,2
507341174,2
507341212,2
507341213,2
507341460,2
507341476,2
507341543,2
507341625,2
507341771,2
507341874,2
507342039,2
507342046,2
507342301,2
507342316,2
507342319,2
507342431,2
507342461,2
507342543,2
507342613,2
507342647,2
507342829,2
507342973,2
507343017,2
507343037,2
507343061,2
507343076,3
507343297,2
507343361,2
507343367,2
507343380,2
507343383,2
507343702,2
507343715,2
507343738,2
507343793,2
507343816,2
507343905,2
507343928,2
507344025,2
507344042,2
507344064,2
507344092,2
507344139,2
507344173,2
507344305,2
507344353,2
507344357,2
507344418,2
507344478,2
507344501,2
507344587,2
507344620,2
507344760,2
507344797,2
507344799,2
507344807,3
507344899,2
507344953,2
507344954,2
507345134,2
507345165,2
507345325,2
507345408,2
507345459,2
507345664,3
507345677,2
507345685,2
507345790,2
507345921,2
507345997,2
507346042,2
507346155,2
507346244,2
507346349,2
507346361,2
507346389,2
507346423,2
507346613,2
507346650,2
507346683,2
507346720,2
507346744,2
507346874,2
507346875,2
507346912,2
507347170,2
507347177,2
507347348,2
507347395,2
507347483,2
507347511,2
507347623,2
507347639,2
507347660,2
507347677,2
507347690,2
507347893,2
507347935,2
507347975,2
507347980,2
507347993,2
507348059,2
507348125,2
507348153,2
507348158,2
507348202,2
507348215,2
507348250,2
507348308,2
507348332,2
507348380,2
507348473,2
507348648,2
507349036,2
507349084,2
507349132,2
507349153,2
507349206,2
507349297,2
507349412,2
507349470,2
507349492,2
507349585,2
507349612,2
507349667,2
507349774,2
507349937,2
507349962,2
507349992,2
507350008,2
507350084,2
507351430,2
507351437,2
507351457,2
507351475,2
507351578,2
507351602,2
507351704,2
507351720,2
507351831,2
507351894,3
507352041,2
507352103,2
507352123,2
507352144,2
507352154,2
507352262,2
507352418,2
507352454,2
507352457,2
507352485,2
507352491,2
507352546,2
507352663,2
507352699,2
507352722,2
507352864,3
507352946,2
507352994,2
507353100,2
507353104,2
507353118,2
507353135,2
507353268,2
507353316,2
507353531,2
507353548,2
507353599,2
507353604,2
507353634,2
507353676,2
507353761,2
507353765,2
507353837,2
507353851,2
507354060,2
507354249,2
507354308,2
507354326,2
507354481,2
507354557,2
507354580,2
507354671,2
507354695,2
507354762,2
507354763,2
507354884,2
507354942,2
507354964,2
507355044,3
507355059,2
507355116,2
507355363,2
507355388,2
507355421,2
507355446,2
507355461,2
507355491,2
507355560,2
507355708,2
507355768,2
507355777,2
507355782,2
507355791,2
507355798,2
507355916,2
507356040,2
507356048,2
507356280,2
507356342,2
507356347,2
507356372,2
507356405,2
507356425,2
507356551,2
507356604,2
507356767,2
507356812,2
507356817,2
507357036,2
507357038,2
507357055,2
507357132,2
507357134,2
507357148,2
507357166,2
507357186,2
507357190,2
507357296,2
507357345,2
507357366,2
507357373,2
507357582,3
507357886,2
507357892,2
507357894,2
507357932,2
507357933,2
507357991,2
507358125,2
507358149,2
507358172,2
507358186,2
507358191,2
507358208,2
507358412,2
507358462,2
507358486,2
507358516,2
507358662,2
507358685,2
507358760,2
507358833,2
507358959,2
507358971,2
507359011,2
507359012,2
507359023,2
507359097,2
507359145,2
507359174,2
507359248,2
507359300,2
507359316,2
507359389,2
507359414,2
507359429,2
507359628,2
507359695,2
507359702,2
507359965,2
507360123,2
507360187,2
507360451,2
507360502,2
507360699,2
507360766,2
507360771,2
507360833,2
507360891,2
507360915,2
507360972,2
507360973,2
507360984,2
507361175,2
507361213,2
507361244,2
507361325,2
507361331,2
507361352,2
507361437,2
507361499,2
507361601,2
507361639,2
507361738,2
507361771,2
507361891,2
507362088,2
507362124,2
507362167,2
507362171,2
507362232,2
507362261,2
507362268,2
507362274,2
507362335,2
507362341,2
507362357,2
507362382,2
507362414,2
507362542,2
507362548,2
507362573,2
507362598,2
507362692,2
507362710,2
507362819,2
507363154,2
507363216,2
507363235,2
507363304,2
507363412,2
507363472,2
507363482,2
507363624,2
507363632,2
507363674,2
507363712,2
507363830,2
507363914,2
507364133,2
507364144,2
507364242,2
507364288,2
507364340,2
507364479,2
507364544,2
507364574,2
507364692,2
507364784,2
507364804,2
507364805,2
507364824,2
507364948,2
507365236,2
507365272,2
507365308,2
507365329,2
507365380,2
507365430,2
507365519,2
507365548,2
507365587,2
507365591,2
507365674,2
507365890,2
507365906,2
507365916,2
507365944,2
507365957,2
507366008,2
507366024,2
507366217,2
507366316,2
507366369,2
507366434,2
507366525,2
507366704,2
507366756,2
507366845,2
507366931,2
507366986,2
507367007,2
507367033,2
507367036,2
507367128,2
507367268,2
507367363,2
507367451,2
507367516,2
507367780,2
507367835,2
507367844,2
507367983,2
507367990,2
507368009,2
507368011,2
507368230,2
507368323,2
507368460,2
507368565,2
507368588,2
507368741,2
507368815,2
507368999,2
507369010,2
507369026,2
507369029,2
507369147,2
507369245,2
507369280,2
507369565,2
507369566,2
507369603,2
507369638,2
507369740,2
507373828,2
507373870,2
507374024,2
507374105,2
507374156,2
507374208,2
507374265,2
507374436,2
507374489,2
507374511,2
507374524,2
507374566,2
507374636,2
507374658,2
507374669,2
507374689,2
507374770,2
507374777,2
507374875,2
507374897,2
507374938,2
507374953,2
507374965,2
507374966,2
507374968,2
507374973,2
507375036,2
507375067,2
507375164,2
507375383,2
507375586,2
507375642,2
507375652,3
507375692,2
507375735,2
507375786,2
507376239,2
507376484,2
507376501,2
507376523,2
507376790,2
507376827,2
507376865,2
507376875,3
507376889,2
507376913,2
507376994,2
507377018,2
507377059,2
507377085,2
507377473,2
507377487,2
507377552,2
507377565,2
507377597,2
507377721,2
507377942,2
507377975,2
507378238,2
507378266,2
507378519,2
507378580,2
507378629,2
507378646,2
507378648,4
507378663,2
507378845,2
507378995,2
507379013,2
507379045,2
507379102,2
507379120,2
507379234,2
507379271,2
507379341,2
507379390,2
507379457,2
507379489,2
507379500,2
507379533,2
507379536,2
507379571,2
507379679,2
507379818,2
507379819,2
507379835,2
507379928,2
507380001,2
507380120,2
507380154,2
507380182,2
507380439,2
507380495,2
507380499,2
507380657,2
507380698,2
507380802,2
507380811,2
507381091,2
507381105,2
507381115,2
507381161,2
507381182,2
507381316,2
507381320,2
507381355,2
507381402,2
507381478,2
507381533,2
507381567,2
507381591,2
507381640,2
507382552,2
507382589,2
507382624,2
507382668,2
507382678,2
507382718,2
507382731,2
507382783,2
507383089,2
507383111,2
507383142,2
507383219,2
507383226,2
507383402,2
507383480,2
507383484,2
507383496,2
507383518,2
507383712,2
507383857,2
507384262,2
507384446,2
507384456,2
507384466,2
507384477,2
507384509,2
507384540,2
507384578,2
507384595,2
507384642,2
507384653,2
507384735,2
507384739,2
507384846,2
507384881,2
507384912,2
507384925,2
507384944,2
507384945,2
507385070,2
507385164,2
507385167,2
507385201,2
507385284,2
507385337,2
507385353,2
507385394,2
507385557,2
507385685,2
507385736,2
507385740,2
507385759,2
507385847,2
507385863,2
507385866,2
507385890,2
507385921,2
507386065,2
507386108,2
507386138,2
507386329,2
507386369,2
507386514,2
507386628,2
507386680,2
507386842,2
507386910,2
507386932,2
507386957,2
507386969,2
507387028,2
507387092,2
507387176,2
507387343,2
507387488,2
507387505,2
507387510,2
507387567,2
507387654,2
507387696,2
507387715,2
507387776,2
507387862,2
507387948,2
507387997,2
507388029,2
507388057,2
507388137,2
507388171,2
507388479,2
507388484,2
507388518,2
507388573,2
507388670,2
507388908,2
507388922,2
507389014,2
507389064,2
507389254,2
507389285,4
507389362,2
507389429,2
507389491,2
507389836,2
507389861,2
507389915,2
507389957,2
507390130,2
507390179,2
507390251,2
507390269,2
507390342,2
507390357,2
507390675,2
507390708,2
507390777,2
507390811,2
507390825,2
507391042,2
507391112,2
507391157,2
507391158,2
507391264,2
507391285,2
507391373,2
507391378,2
507391379,2
507391389,2
507391390,2
507391613,2
507391723,2
507391855,2
507391898,2
507391943,2
507391995,2
507392012,2
507392057,2
507392223,2
507392385,2
507392415,2
507392559,2
507392604,2
507392703,2
507392711,2
507392715,2
507392779,2
507392781,2
507392799,2
507392802,2
507392849,2
507392883,2
507393071,2
507393117,2
507393234,2
507393404,2
507393483,2
507393584,2
507393596,2
507393601,2
507393679,2
507393794,2
507393851,2
507393865,2
507393886,2
507393902,2
507393955,2
507394072,2
507394098,2
507394163,2
507394301,2
507394376,2
507394379,2
507394391,2
507394523,2
507394697,2
507394814,2
507394890,2
507394948,2
507394983,2
507395107,2
507395132,2
507395411,3
507395415,2
507395649,2
507395700,2
507395710,2
507395747,2
507395773,2
507395808,2
507395860,2
507395873,2
507395895,2
507395965,2
507396136,2
507396265,2
507396330,2
507396416,2
507396457,2
507396520,2
507398751,2
507398804,2
507398847,2
507398971,2
507398994,2
507399041,2
507399062,2
507399142,2
507399221,2
507399243,2
507399337,2
507399378,2
507399429,2
507399466,2
507399495,2
507399509,2
507399521,2
507399567,2
507399569,2
507399750,2
507399862,2
507400089,2
507400255,2
507400364,2
507400382,2
507400402,2
507400421,2
507400554,2
507400573,2
507400620,2
507400675,2
507400983,2
507404955,2
507405003,2
507405121,2
507405310,2
507405333,2
507405351,2
507405376,2
507405415,2
507405438,2
507405443,2
507405480,2
507405490,2
507405558,2
507405605,2
507405658,2
507405659,2
507405697,2
507405792,2
507405929,2
507405934,2
507405943,2
507406044,3
507406134,2
507406276,2
507406346,2
507406349,2
507406421,2
507406482,2
507406502,2
507406571,2
507406606,2
507406674,2
507406808,2
507407042,2
507407044,2
507407057,2
507407067,2
507407074,2
507407105,2
507407171,2
507407213,2
507407311,2
507407517,2
507407719,2
507407914,2
507408192,2
507408462,2
507408483,2
507408530,2
507408642,2
507408643,2
507408672,2
507408746,2
507408772,2
507408957,2
507408963,2
507409018,2
507409150,2
507409209,2
507409215,2
507409223,2
507409270,2
507409282,2
507409397,2
507409468,2
507409569,2
507409606,2
507409638,2
507409719,2
507409741,2
507409784,2
507409844,2
507409917,2
507409958,2
507410032,2
507410068,2
507410123,2
507410159,2
507410178,2
507410195,2
507410284,2
507410296,2
507410378,2
507414378,2
507414414,2
507414564,2
507414578,2
507414660,2
507414744,2
507414765,2
507414767,2
507414848,2
507414861,2
507414869,2
507414920,2
507414970,2
507414992,2
507414999,2
507415024,2
507415048,2
507415054,2
507415195,2
507415199,2
507415315,2
507415380,2
507415386,2
507415387,2
507415388,2
507415397,2
507415504,2
507415526,2
507415688,2
507415728,2
507415803,2
507415814,2
507415876,2
507415950,2
507416025,2
507416161,2
507416178,2
507416342,2
507416358,2
507416368,2
507416420,2
507416441,2
507416522,2
507416531,2
507416664,2
507416719,2
507416767,2
507416783,2
507416949,2
507416990,2
507416993,2
507420098,2
507420120,2
507420141,2
507420308,2
507420318,2
507420354,2
507420530,2
507420611,2
507420623,2
507420648,2
507420676,2
507420733,2
507420788,2
507420833,2
507420941,2
507420948,2
507420982,2
507421007,2
507421087,2
507421124,2
507421147,2
507421250,2
507421276,2
507421450,2
507421451,2
507421551,2
507421723,2
507421810,2
507421811,2
507421816,2
507421938,2
507421956,2
507421993,2
507422016,2
507422021,2
507422127,2
507422306,2
507422430,2
507422476,2
507422590,2
507422711,2
507422739,2
507422765,2
507422768,2
507422799,2
507422807,2
507423050,2
507423146,2
507423362,2
507423372,2
507423400,2
507423580,2
507423616,2
507423670,2
507423686,2
507423850,2
507423929,2
507423943,2
507423965,2
507424008,2
507424232,2
507424334,2
507424402,2
507424404,2
507424487,2
507424489,2
507424551,2
507424592,2
507424593,2
507424597,2
507424602,2
507424688,2
507424781,2
507430704,2
507430755,2
507430889,2
507430891,2
507430910,2
507430970,2
507430986,2
507431068,2
507431096,2
507431125,2
507431183,2
507431198,2
507431276,2
507431318,2
507431323,2
507431512,2
507431571,2
507431720,2
507431799,2
507431905,2
507431920,2
507437905,2
507438181,2
507438331,2
507438478,2
507438485,2
507438536,2
507438575,2
507438644,2
507438734,2
507438785,2
507438816,2
507438937,2
507439090,2
507439222,2
507439366,2
507439426,2
507439505,2
507439510,2
507439542,5
507439589,2
507439593,2
507439623,2
507444620,2
507444816,2
507444849,2
507444987,2
507445036,2
507445042,2
507445240,2
507445276,2
507445326,2
507445393,2
507445395,2
507445419,2
507445434,2
507445654,2
507445749,2
507445752,2
507445766,2
507451895,2
507451922,2
507451968,2
507452033,2
507452194,2
507452364,2
507452385,2
507452416,2
507452600,2
507452833,2
507458880,2
507458941,2
507459097,2
507459188,2
507459304,2
507466635,2
507466696,2
507466800,2
507466807,2
507466832,3
507466914,2
507467063,2
507467191,2
507467205,2
507467243,2
507467481,2
507467597,2
507473840,2
507473915,2
507473987,2
507493762,2
507495114,3
507496271,2
507497838,2
507499265,2
507504860,2
507521323,2
507521517,2
507521532,2
507521745,4
507522138,2
507522461,2
507522540,2
507522555,4
507522901,2
507522972,2
507522993,2
507523072,2
507523279,2
507523377,4
507523489,2
507523557,2
507523667,2
507523931,2
507523953,2
507524015,2
507524090,2
507524579,2
507524658,2
507524691,3
507524721,2
507524732,2
507524748,2
507524859,2
507524948,2
507525265,2
507525967,2
507526040,2
507526322,2
507526463,2
507526504,2
507526648,2
507527061,2
507527089,2
507527220,2
507527349,2
507527388,2
507527486,2
507527650,2
507527851,2
507527942,2
507527959,2
507528207,2
507528233,2
507528284,2
507528400,2
507528445,2
507528744,2
507528929,2
507528991,2
507529108,2
507529131,2
507529149,2
507529245,2
507529958,2
507530026,2
507530081,2
507530123,2
507530178,2
507530179,2
507530364,2
507530804,2
507530859,2
507531043,2
507531092,2
507531101,2
507531161,2
507531198,2
507531409,2
507531446,2
507531483,2
507531572,2
507531618,2
507531645,2
507531680,2
507531880,2
507531941,2
507531978,2
507532005,2
507532264,2
507532299,2
507532383,2
507532643,2
507532662,2
507532895,2
507533388,2
507533562,2
507533667,2
507533668,2
507533787,2
507534033,2
507534067,2
507534278,2
507534298,2
507534315,2
507534466,2
507534590,2
507534845,2
507534873,2
507534901,2
507534940,2
507535126,2
507535288,2
507535334,2
507535341,2
507535621,2
507535656,2
507535752,2
507535768,3
507535963,2
507536065,2
507536340,2
507536645,2
507536764,2
507536916,2
507536999,2
507537274,2
507537334,2
507537381,2
507537503,2
507537572,2
507537816,2
507538066,2
507538132,2
507538227,2
507538233,2
507538413,2
507538484,2
507538529,2
507538571,2
507538627,2
507538643,2
507538834,2
507538928,2
507539045,2
507539118,2
507539214,2
507539463,2
507539486,2
507539584,2
507540141,2
507540360,2
507540378,2
507540481,2
507540640,2
507540780,2
507540794,2
507541087,2
507541166,2
507541264,2
507541301,2
507541436,2
507541513,2
507541614,2
507541734,2
507541773,2
507541891,2
507541975,2
507542034,2
507542146,2
507542316,2
507542375,2
507542518,2
507542631,2
507542666,2
507542840,2
507542925,2
507542952,2
507543015,2
507543777,2
507543820,2
507543954,2
507544063,2
507544100,2
507544270,2
507544615,2
507544619,2
507544981,2
507545232,2
507545314,2
507545367,2
507545674,2
507545681,2
507545713,2
507545832,2
507545836,2
507545872,2
507546075,2
507546097,2
507546146,2
507546167,2
507546231,2
507546718,2
507546904,2
507547135,2
507547140,2
507547297,2
507547309,2
507547311,2
507547408,2
507547435,2
507547534,2
507547573,2
507547685,2
507547827,2
507547910,2
507548159,2
507548284,2
507548371,2
507548577,2
507548926,2
507548974,2
507549053,2
507549185,2
507549348,2
507549684,2
507549699,2
507549917,2
507550101,2
507550279,2
507550448,2
507550451,2
507550483,2
507550757,2
507550929,2
507551130,2
507551545,2
507551583,2
507551772,2
507552052,2
507552141,2
507552232,2
507552490,2
507552556,2
507552592,2
507552770,2
507552782,2
507552793,2
507552947,2
507553051,2
507553096,2
507553232,2
507553339,2
507553534,2
507553650,2
507553663,2
507553672,2
507553690,2
507553864,2
507553897,2
507553981,2
507554216,2
507554437,2
507554504,2
507554506,2
507554682,2
507554692,2
507554749,2
507554921,2
507555007,2
507555028,2
507555188,2
507555347,2
507555418,2
507555744,2
507555747,2
507555777,2
507555881,2
507556095,2
507556112,2
507556785,2
507557206,2
507557318,2
